X, Y0
7.7494,0.0033
7.7690,0.0035
7.7886,0.0043
7.8082,0.0037
7.8278,0.0042
7.8474,0.0046
7.8671,0.0051
7.8867,0.0051
7.9063,0.0057
7.9259,0.0055
7.9455,0.0061
7.9652,0.0068
7.9848,0.0072
8.0044,0.0074
8.0240,0.0081
8.0436,0.0086
8.0633,0.0097
8.0829,0.0098
8.1025,0.0101
8.1221,0.0114
8.1417,0.0120
8.1613,0.0119
8.1810,0.0133
8.2006,0.0141
8.2202,0.0143
8.2398,0.0153
8.2594,0.0156
8.2791,0.0163
8.2987,0.0178
8.3183,0.0177
8.3379,0.0185
8.3575,0.0196
8.3772,0.0201
8.3968,0.0211
8.4164,0.0220
8.4360,0.0219
8.4556,0.0230
8.4752,0.0234
8.4949,0.0241
8.5145,0.0247
8.5341,0.0255
8.5537,0.0258
8.5733,0.0263
8.5930,0.0259
8.6126,0.0268
8.6322,0.0273
8.6518,0.0272
8.6714,0.0276
8.6910,0.0275
8.7107,0.0271
8.7303,0.0279
8.7499,0.0281
8.7695,0.0271
8.7891,0.0274
8.8088,0.0266
8.8284,0.0266
8.8480,0.0265
8.8676,0.0258
8.8872,0.0252
8.9069,0.0249
8.9265,0.0239
8.9461,0.0239
8.9657,0.0232
8.9853,0.0225
9.0049,0.0222
9.0246,0.0210
9.0442,0.0200
9.0638,0.0191
9.0834,0.0193
9.1030,0.0176
9.1227,0.0178
9.1423,0.0165
9.1619,0.0159
9.1815,0.0155
9.2011,0.0144
9.2208,0.0137
9.2404,0.0127
9.2600,0.0120
9.2796,0.0115
9.2992,0.0108
9.3188,0.0103
9.3385,0.0092
9.3581,0.0087
9.3777,0.0084
9.3973,0.0076
9.4169,0.0068
9.4366,0.0069
9.4562,0.0062
9.4758,0.0054
9.4954,0.0054
9.5150,0.0048
9.5346,0.0041
9.5543,0.0040
9.5739,0.0035
9.5935,0.0036
9.6131,0.0031
9.6327,0.0029
9.6524,0.0024
9.6720,0.0018
9.6916,0.0022
9.7112,0.0022
9.7308,0.0022
9.7505,0.0015
9.7701,0.0015
9.7897,0.0013
9.8093,0.0012
9.8289,0.0011
9.8485,0.0012
9.8682,0.0015
9.8878,0.0009
9.9074,0.0007
9.9270,0.0009
9.9466,0.0008
9.9663,0.0011
9.9859,0.0012
10.0055,0.0010
10.0251,0.0005
10.0447,0.0011
10.0644,0.0012
10.0840,0.0005
10.1036,0.0007
10.1232,0.0011
10.1428,0.0008
10.1624,0.0005
10.1821,0.0006
10.2017,0.0007
10.2213,0.0009
10.2409,0.0005
10.2605,0.0007
10.2802,0.0006
10.2998,0.0006
10.3194,0.0007
