X, Y0
1.8305,0.0050
1.8432,0.0048
1.8559,0.0048
1.8686,0.0049
1.8813,0.0053
1.8940,0.0045
1.9068,0.0048
1.9195,0.0046
1.9322,0.0048
1.9449,0.0048
1.9576,0.0051
1.9703,0.0048
1.9830,0.0045
1.9957,0.0048
2.0085,0.0048
2.0212,0.0045
2.0339,0.0048
2.0466,0.0054
2.0593,0.0048
2.0720,0.0048
2.0847,0.0048
2.0974,0.0047
2.1101,0.0048
2.1229,0.0051
2.1356,0.0050
2.1483,0.0049
2.1610,0.0048
2.1737,0.0050
2.1864,0.0046
2.1991,0.0047
2.2118,0.0047
2.2245,0.0049
2.2373,0.0048
2.2500,0.0048
2.2627,0.0049
2.2754,0.0045
2.2881,0.0051
2.3008,0.0049
2.3135,0.0046
2.3262,0.0048
2.3390,0.0048
2.3517,0.0046
2.3644,0.0051
2.3771,0.0051
2.3898,0.0048
2.4025,0.0048
2.4152,0.0048
2.4279,0.0048
2.4406,0.0046
2.4534,0.0053
2.4661,0.0054
2.4788,0.0048
2.4915,0.0048
2.5042,0.0048
2.5169,0.0051
2.5296,0.0048
2.5423,0.0048
2.5551,0.0048
2.5678,0.0048
2.5805,0.0051
2.5932,0.0051
2.6059,0.0054
2.6186,0.0048
2.6313,0.0051
2.6440,0.0048
2.6567,0.0052
2.6695,0.0053
2.6822,0.0054
2.6949,0.0054
2.7076,0.0055
2.7203,0.0054
2.7330,0.0058
2.7457,0.0055
2.7584,0.0056
2.7712,0.0061
2.7839,0.0061
2.7966,0.0058
2.8093,0.0059
2.8220,0.0061
2.8347,0.0061
2.8474,0.0064
2.8601,0.0061
2.8728,0.0068
2.8856,0.0063
2.8983,0.0068
2.9110,0.0064
2.9237,0.0068
2.9364,0.0068
2.9491,0.0071
2.9618,0.0071
2.9745,0.0074
2.9873,0.0069
3.0000,0.0074
3.0127,0.0079
3.0254,0.0074
3.0381,0.0084
3.0508,0.0082
3.0635,0.0084
3.0762,0.0084
3.0889,0.0084
3.1017,0.0087
3.1144,0.0089
3.1271,0.0091
3.1398,0.0097
3.1525,0.0096
3.1652,0.0094
3.1779,0.0094
3.1906,0.0095
3.2034,0.0100
3.2161,0.0101
3.2288,0.0108
3.2415,0.0110
3.2542,0.0113
3.2669,0.0117
3.2796,0.0116
3.2923,0.0117
3.3050,0.0120
3.3178,0.0124
3.3305,0.0127
3.3432,0.0125
3.3559,0.0137
3.3686,0.0135
3.3813,0.0146
3.3940,0.0140
3.4067,0.0147
3.4195,0.0156
3.4322,0.0160
3.4449,0.0160
3.4576,0.0166
3.4703,0.0170
