X, Y0
1.8750,0.0097
1.8894,0.0097
1.9037,0.0092
1.9180,0.0097
1.9323,0.0100
1.9466,0.0099
1.9609,0.0091
1.9752,0.0097
1.9896,0.0097
2.0039,0.0094
2.0182,0.0097
2.0325,0.0099
2.0468,0.0096
2.0611,0.0094
2.0754,0.0094
2.0897,0.0093
2.1041,0.0091
2.1184,0.0093
2.1327,0.0092
2.1470,0.0097
2.1613,0.0096
2.1756,0.0094
2.1899,0.0100
2.2043,0.0094
2.2186,0.0095
2.2329,0.0094
2.2472,0.0092
2.2615,0.0092
2.2758,0.0091
2.2901,0.0094
2.3044,0.0094
2.3188,0.0097
2.3331,0.0097
2.3474,0.0094
2.3617,0.0101
2.3760,0.0094
2.3903,0.0094
2.4046,0.0094
2.4189,0.0094
2.4333,0.0095
2.4476,0.0095
2.4619,0.0094
2.4762,0.0097
2.4905,0.0094
2.5048,0.0094
2.5191,0.0101
2.5335,0.0096
2.5478,0.0091
2.5621,0.0094
2.5764,0.0099
2.5907,0.0095
2.6050,0.0100
2.6193,0.0097
2.6336,0.0099
2.6480,0.0097
2.6623,0.0096
2.6766,0.0097
2.6909,0.0097
2.7052,0.0098
2.7195,0.0096
2.7338,0.0097
2.7482,0.0099
2.7625,0.0097
2.7768,0.0095
2.7911,0.0094
2.8054,0.0094
2.8197,0.0097
2.8340,0.0094
2.8483,0.0097
2.8627,0.0098
2.8770,0.0097
2.8913,0.0101
2.9056,0.0097
2.9199,0.0101
2.9342,0.0098
2.9485,0.0096
2.9629,0.0101
2.9772,0.0101
2.9915,0.0101
3.0058,0.0098
3.0201,0.0100
3.0344,0.0101
3.0487,0.0097
3.0630,0.0100
3.0774,0.0101
3.0917,0.0099
3.1060,0.0097
3.1203,0.0101
3.1346,0.0098
3.1489,0.0097
3.1632,0.0098
3.1776,0.0099
3.1919,0.0098
3.2062,0.0097
3.2205,0.0097
3.2348,0.0097
3.2491,0.0101
3.2634,0.0094
3.2777,0.0094
3.2921,0.0097
3.3064,0.0097
3.3207,0.0101
3.3350,0.0097
3.3493,0.0099
3.3636,0.0096
3.3779,0.0094
3.3923,0.0097
3.4066,0.0095
3.4209,0.0101
3.4352,0.0100
3.4495,0.0097
3.4638,0.0100
3.4781,0.0098
3.4924,0.0099
3.5068,0.0100
3.5211,0.0097
3.5354,0.0101
3.5497,0.0101
3.5640,0.0100
3.5783,0.0105
3.5926,0.0101
3.6070,0.0097
3.6213,0.0100
3.6356,0.0101
3.6499,0.0101
3.6642,0.0101
3.6785,0.0099
3.6928,0.0101
3.7071,0.0101
3.7215,0.0102
3.7358,0.0101
3.7501,0.0101
3.7644,0.0101
3.7787,0.0101
3.7930,0.0101
3.8073,0.0102
3.8217,0.0104
3.8360,0.0110
3.8503,0.0106
3.8646,0.0101
3.8789,0.0104
3.8932,0.0101
3.9075,0.0104
3.9218,0.0104
3.9362,0.0108
3.9505,0.0106
3.9648,0.0107
3.9791,0.0110
3.9934,0.0110
4.0077,0.0113
4.0220,0.0110
4.0364,0.0109
4.0507,0.0110
4.0650,0.0114
4.0793,0.0113
4.0936,0.0115
4.1079,0.0120
4.1222,0.0119
4.1365,0.0120
4.1509,0.0123
4.1652,0.0120
4.1795,0.0124
4.1938,0.0121
4.2081,0.0124
4.2224,0.0127
4.2367,0.0129
4.2511,0.0127
4.2654,0.0129
4.2797,0.0131
4.2940,0.0137
4.3083,0.0137
4.3226,0.0139
4.3369,0.0140
4.3512,0.0140
4.3656,0.0143
4.3799,0.0144
4.3942,0.0153
4.4085,0.0150
4.4228,0.0158
4.4371,0.0160
4.4514,0.0163
4.4658,0.0161
4.4801,0.0166
4.4944,0.0173
4.5087,0.0172
4.5230,0.0176
4.5373,0.0180
4.5516,0.0182
4.5659,0.0186
4.5803,0.0195
4.5946,0.0198
4.6089,0.0199
4.6232,0.0214
4.6375,0.0216
4.6518,0.0212
4.6661,0.0219
4.6805,0.0222
4.6948,0.0232
4.7091,0.0242
4.7234,0.0241
4.7377,0.0251
4.7520,0.0258
4.7663,0.0252
4.7806,0.0255
4.7950,0.0265
4.8093,0.0270
4.8236,0.0270
4.8379,0.0278
4.8522,0.0279
4.8665,0.0280
4.8808,0.0282
4.8952,0.0286
4.9095,0.0291
4.9238,0.0294
4.9381,0.0301
4.9524,0.0296
4.9667,0.0297
4.9810,0.0295
4.9953,0.0304
5.0097,0.0302
5.0240,0.0304
5.0383,0.0307
5.0526,0.0305
5.0669,0.0301
5.0812,0.0307
5.0955,0.0309
5.1099,0.0304
5.1242,0.0310
5.1385,0.0304
5.1528,0.0306
5.1671,0.0298
5.1814,0.0296
5.1957,0.0296
5.2100,0.0298
5.2244,0.0290
5.2387,0.0291
5.2530,0.0294
5.2673,0.0282
5.2816,0.0281
5.2959,0.0278
5.3102,0.0278
5.3246,0.0270
5.3389,0.0265
5.3532,0.0259
5.3675,0.0257
5.3818,0.0252
5.3961,0.0252
5.4104,0.0247
5.4247,0.0246
5.4391,0.0242
5.4534,0.0234
5.4677,0.0232
5.4820,0.0225
5.4963,0.0222
5.5106,0.0220
5.5249,0.0213
5.5393,0.0212
5.5536,0.0207
5.5679,0.0200
5.5822,0.0196
5.5965,0.0193
